dialogueId,utteranceNo,authorRole,ENG_utterances,HIN_utterances,politeness,sentiment
MUL1143.json,13,agent,Great. I've booked your room for 2 days starting Friday. Is there anything else I can do for you?,महान। मैंने शुक्रवार से 2 दिनों के लिए आपका कमरा बुक कर लिया है। क्या मैं आपके लिए और कुछ कर सकता हूं?,2,2
MUL1143.json,14,user,Can I also get a taxi to commute between the locations?,क्या मुझे स्थानों के बीच आने-जाने के लिए टैक्सी भी मिल सकती है?,0,0
MUL1143.json,15,agent,Absolutely! When would you like the taxi to pick you up?,बिल्कुल! आप कब चाहेंगे कि टैक्सी आपको उठा ले?,2,2
MUL1143.json,16,user,I'd like to leave by 6:30 am.,मैं सुबह 6:30 बजे तक निकलना चाहता हूँ।,0,0
MUL1143.json,17,agent,Your taxi is booked.  Look for a yellow lexus.  The contact number is 07461535393.  Is there anything else I can help you with?,आपकी टैक्सी बुक हो गई है। एक पीले लेक्सस की तलाश करें। संपर्क नंबर 07461535393 है। क्या कोई और चीज है जिसमें मैं आपकी मदद कर सकता हूं?,0,0
MUL1143.json,18,user,That's all I needed. Thank you for all of your help!,मुझे बस इतना ही चाहिए था। आपकी सभी सहायता के लिए धन्यवाद!,2,2
MUL1143.json,19,agent,You are welcome. Have a pleasant stay.,आपका स्वागत है। आपका विश्राम सुखद हो।,0,2
SNG01911.json,0,user,"Yes, I was wondering what the location is of Addenbrookes Hospital."," हाँ, मैं सोच रहा था कि एडनब्रुक अस्पताल का स्थान क्या है।",1,0
SNG01911.json,1,agent,"That hospital is located on Hills Rd, Cambridge."," वह अस्पताल हिल्स रोड, कैम्ब्रिज में स्थित है।",1,0
SNG01911.json,2,user,Thank you. Could you please get me the phone number?,शुक्रिया। क्या आप कृपया मुझे फोन नंबर प्राप्त कर सकते हैं?,2,0
SNG01911.json,3,agent,The main hospital phone number is 01223245151. Were you looking for a specific department?,मुख्य अस्पताल का फोन नंबर 012223245151 है। क्या आप किसी विशिष्ट विभाग की तलाश कर रहे थे?,1,0
SNG01911.json,4,user,"no, that's all thanks "," नहीं, बस, धन्यवाद",1,2
SNG01911.json,5,agent,Happy to help. Feel free to call back if any additional questions come up. Have a good day.,मदद करने में खुशी होगी. कोई अतिरिक्त प्रश्न आने पर बेझिझक कॉल बैक करें। आपका दिन शुभ हो।,2,2
PMUL0102.json,0,user,"Hey, any good Chinese places on the southside?"," अरे, दक्षिण की ओर कोई अच्छा चीनी स्थान?",0,0
PMUL0102.json,1,agent,"There are three chinese places in the South, two are expensive and one is cheap. Is there a particular price you want or would you like a reccomendation?"," दक्षिण में तीन चीनी स्थान हैं, दो महंगे हैं और एक सस्ता है। क्या कोई विशेष कीमत है जो आप चाहते हैं या आप एक सिफारिश चाहते हैं?",0,0
